EventID,EstudianteID,ActividadID,Timestamp,DestinoID,Detalle,Actor
1269,105,17,2023-06-25 00:00:00,63,,Estudiante
1270,105,18,2023-07-21 00:00:00,63,,Administración
1271,106,1,2023-01-30 00:00:00,213,,Estudiante
1272,106,2,2023-02-03 00:00:00,213,,Estudiante
1273,106,3,2023-02-07 00:00:00,213,,Administración
1274,106,4,2023-02-22 00:00:00,213,,Administración
1275,106,5,2023-03-08 00:00:00,213,Adjudicación a destino Erasmus,Administración
1276,106,6,2023-03-24 00:00:00,213,Adjudicación a destino Erasmus,Administración
1277,106,7,2023-04-09 00:00:00,213,,Estudiante
1278,106,8,2023-04-21 00:00:00,213,,Estudiante
1279,106,17,2023-05-14 00:00:00,213,,Estudiante
1280,106,18,2023-06-03 00:00:00,213,,Administración
1281,106,15,2023-06-28 00:00:00,213,,Estudiante
1282,106,16,2023-07-28 00:00:00,213,,Administración
1283,106,17,2023-08-25 00:00:00,213,,Estudiante
1284,106,18,2023-09-15 00:00:00,213,,Administración
1285,107,1,2023-01-30 00:00:00,296,,Estudiante
1286,107,2,2023-02-04 00:00:00,296,,Estudiante
1287,107,3,2023-02-10 00:00:00,296,,Administración
1288,107,13,2023-02-27 00:00:00,296,Alegación sobre adjudicación,Estudiante
1289,107,14,2023-03-10 00:00:00,296,Alegación sobre adjudicación,Administración
1290,107,4,2023-03-19 00:00:00,296,,Administración
1291,107,5,2023-04-03 00:00:00,296,Adjudicación a destino Erasmus,Administración
1292,107,6,2023-04-23 00:00:00,296,Adjudicación a destino Erasmus,Administración
1293,107,7,2023-05-05 00:00:00,296,,Estudiante
1294,107,9,2023-05-20 00:00:00,296,Renuncia voluntaria,Estudiante
1295,107,10,2023-06-09 00:00:00,296,Renuncia voluntaria,Estudiante
1296,108,1,2023-01-20 00:00:00,14,,Estudiante
1297,108,2,2023-01-24 00:00:00,14,,Estudiante
1298,108,3,2023-01-31 00:00:00,14,,Administración
1299,108,13,2023-02-14 00:00:00,14,Alegación sobre adjudicación,Estudiante
1300,108,14,2023-03-06 00:00:00,14,Alegación sobre adjudicación,Administración
1301,108,4,2023-03-16 00:00:00,14,,Administración
1302,108,5,2023-03-27 00:00:00,14,Adjudicación a destino Erasmus,Administración
1303,108,6,2023-04-16 00:00:00,14,Adjudicación a destino Erasmus,Administración
1304,108,7,2023-05-02 00:00:00,14,,Estudiante
1305,108,8,2023-05-16 00:00:00,14,,Estudiante
1306,108,17,2023-06-13 00:00:00,14,,Estudiante
1307,108,18,2023-07-09 00:00:00,14,,Administración
1308,109,1,2023-01-17 00:00:00,89,,Estudiante
1309,109,2,2023-01-22 00:00:00,89,,Estudiante
1310,109,3,2023-01-26 00:00:00,89,,Administración
1311,109,13,2023-02-10 00:00:00,89,Alegación sobre adjudicación,Estudiante
1312,109,14,2023-02-24 00:00:00,89,Alegación sobre adjudicación,Administración
1313,109,4,2023-03-11 00:00:00,89,,Administración
1314,109,5,2023-03-20 00:00:00,89,Adjudicación a destino Erasmus,Administración
1315,109,6,2023-04-02 00:00:00,89,Adjudicación a destino Erasmus,Administración
1316,109,7,2023-04-18 00:00:00,89,,Estudiante
1317,109,9,2023-05-04 00:00:00,89,Renuncia voluntaria,Estudiante
1318,109,10,2023-05-17 00:00:00,89,Renuncia voluntaria,Estudiante
1319,110,1,2023-01-23 00:00:00,297,,Estudiante
1320,110,2,2023-01-28 00:00:00,297,,Estudiante
1321,110,3,2023-01-31 00:00:00,297,,Administración
1322,110,4,2023-02-10 00:00:00,297,,Administración
1323,110,5,2023-02-24 00:00:00,297,Adjudicación a destino Erasmus,Administración
1324,110,11,2023-03-12 00:00:00,297,,Administración
1325,110,12,2023-03-29 00:00:00,297,Adjudicación a destino Erasmus,Administración
1326,110,6,2023-04-18 00:00:00,297,Adjudicación a destino Erasmus,Administración
1327,110,7,2023-05-08 00:00:00,297,,Estudiante
1328,110,8,2023-05-25 00:00:00,297,,Estudiante
1329,110,17,2023-06-16 00:00:00,297,,Estudiante
1330,110,18,2023-07-09 00:00:00,297,,Administración
1331,111,1,2023-01-30 00:00:00,39,,Estudiante
1332,111,2,2023-02-03 00:00:00,39,,Estudiante
1333,111,3,2023-02-10 00:00:00,39,,Administración
1334,111,4,2023-02-25 00:00:00,39,,Administración
1335,111,5,2023-03-06 00:00:00,39,Adjudicación a destino Erasmus,Administración
1336,111,6,2023-03-20 00:00:00,39,Adjudicación a destino Erasmus,Administración
1337,111,13,2023-04-09 00:00:00,39,Alegación sobre adjudicación,Estudiante
1338,111,14,2023-04-21 00:00:00,39,Alegación sobre adjudicación,Administración
1339,111,7,2023-05-05 00:00:00,39,,Estudiante
1340,111,8,2023-05-21 00:00:00,39,,Estudiante
1341,111,17,2023-06-16 00:00:00,39,,Estudiante
1342,111,18,2023-07-13 00:00:00,39,,Administración
1343,112,1,2023-01-25 00:00:00,80,,Estudiante
1344,112,2,2023-02-01 00:00:00,80,,Estudiante
1345,112,3,2023-02-07 00:00:00,80,,Administración
1346,112,4,2023-02-19 00:00:00,80,,Administración
1347,112,5,2023-03-04 00:00:00,80,Adjudicación a destino Erasmus,Administración
1348,112,6,2023-03-18 00:00:00,80,Adjudicación a destino Erasmus,Administración
1349,112,7,2023-04-06 00:00:00,80,,Estudiante
1350,112,8,2023-04-20 00:00:00,80,,Estudiante
1351,112,15,2023-05-20 00:00:00,80,,Estudiante
1352,112,16,2023-06-18 00:00:00,80,,Administración
1353,112,9,2023-07-03 00:00:00,80,Renuncia voluntaria,Estudiante
1354,112,10,2023-07-18 00:00:00,80,Renuncia voluntaria,Estudiante
1355,113,1,2023-02-04 00:00:00,263,,Estudiante
1356,113,2,2023-02-07 00:00:00,263,,Estudiante
1357,113,3,2023-02-12 00:00:00,263,,Administración
1358,113,4,2023-02-23 00:00:00,263,,Administración
1359,113,5,2023-03-04 00:00:00,263,Adjudicación a destino Erasmus,Administración
1360,113,6,2023-03-18 00:00:00,263,Adjudicación a destino Erasmus,Administración
1361,113,7,2023-03-28 00:00:00,263,,Estudiante
1362,113,9,2023-04-11 00:00:00,263,Renuncia voluntaria,Estudiante
1363,113,11,2023-04-28 00:00:00,263,,Administración
1364,113,12,2023-05-15 00:00:00,263,Adjudicación a destino Erasmus,Administración
1365,113,7,2023-05-25 00:00:00,263,,Estudiante
1366,113,8,2023-06-12 00:00:00,263,,Estudiante
1367,113,17,2023-07-02 00:00:00,263,,Estudiante
1368,113,18,2023-07-30 00:00:00,263,,Administración
1369,114,1,2023-01-22 00:00:00,4,,Estudiante
1370,114,2,2023-01-28 00:00:00,4,,Estudiante
1371,114,3,2023-02-04 00:00:00,4,,Administración
1372,114,4,2023-02-12 00:00:00,4,,Administración
1373,114,5,2023-02-20 00:00:00,4,Adjudicación a destino Erasmus,Administración
1374,114,6,2023-03-08 00:00:00,4,Adjudicación a destino Erasmus,Administración
1375,114,13,2023-03-22 00:00:00,4,Alegación sobre adjudicación,Estudiante
1376,114,14,2023-04-11 00:00:00,4,Alegación sobre adjudicación,Administración
1377,114,7,2023-04-22 00:00:00,4,,Estudiante
1378,114,8,2023-05-02 00:00:00,4,,Estudiante
1379,114,15,2023-05-30 00:00:00,4,,Estudiante
1380,114,16,2023-06-22 00:00:00,4,,Administración
1381,114,17,2023-07-13 00:00:00,4,,Estudiante
1382,114,18,2023-08-09 00:00:00,4,,Administración
1383,115,1,2023-01-27 00:00:00,51,,Estudiante
1384,115,2,2023-02-02 00:00:00,51,,Estudiante
1385,115,3,2023-02-06 00:00:00,51,,Administración
1386,115,4,2023-02-13 00:00:00,51,,Administración
1387,115,5,2023-02-22 00:00:00,51,Adjudicación a destino Erasmus,Administración
1388,115,6,2023-03-06 00:00:00,51,Adjudicación a destino Erasmus,Administración
1389,115,7,2023-03-25 00:00:00,51,,Estudiante
1390,115,8,2023-04-07 00:00:00,51,,Estudiante
1391,115,15,2023-04-28 00:00:00,51,,Estudiante
1392,115,16,2023-05-23 00:00:00,51,,Administración
1393,115,17,2023-06-22 00:00:00,51,,Estudiante
1394,115,18,2023-07-22 00:00:00,51,,Administración
1395,116,1,2023-01-17 00:00:00,260,,Estudiante
1396,116,2,2023-01-21 00:00:00,260,,Estudiante
1397,116,3,2023-01-24 00:00:00,260,,Administración
1398,116,4,2023-01-31 00:00:00,260,,Administración
1399,116,5,2023-02-09 00:00:00,260,Adjudicación a destino Erasmus,Administración
1400,116,6,2023-02-21 00:00:00,260,Adjudicación a destino Erasmus,Administración
1401,116,13,2023-03-12 00:00:00,260,Alegación sobre adjudicación,Estudiante
1402,116,14,2023-03-22 00:00:00,260,Alegación sobre adjudicación,Administración
1403,116,7,2023-04-06 00:00:00,260,,Estudiante
1404,116,8,2023-04-24 00:00:00,260,,Estudiante
1405,116,15,2023-05-22 00:00:00,260,,Estudiante
1406,116,16,2023-06-12 00:00:00,260,,Administración
1407,116,17,2023-07-02 00:00:00,260,,Estudiante
1408,116,18,2023-07-22 00:00:00,260,,Administración
1409,117,1,2023-01-14 00:00:00,138,,Estudiante
1410,117,2,2023-01-17 00:00:00,138,,Estudiante
1411,117,3,2023-01-20 00:00:00,138,,Administración
1412,117,4,2023-01-27 00:00:00,138,,Administración
1413,117,5,2023-02-08 00:00:00,138,Adjudicación a destino Erasmus,Administración
1414,117,6,2023-02-18 00:00:00,138,Adjudicación a destino Erasmus,Administración
1415,117,7,2023-03-02 00:00:00,138,,Estudiante
1416,117,9,2023-03-20 00:00:00,138,Renuncia voluntaria,Estudiante
1417,117,11,2023-04-07 00:00:00,138,,Administración
1418,117,12,2023-04-27 00:00:00,138,Adjudicación a destino Erasmus,Administración
1419,117,7,2023-05-14 00:00:00,138,,Estudiante
1420,117,8,2023-05-29 00:00:00,138,,Estudiante
1421,117,17,2023-06-28 00:00:00,138,,Estudiante
1422,117,18,2023-07-21 00:00:00,138,,Administración
1423,118,1,2023-01-31 00:00:00,19,,Estudiante
1424,118,2,2023-02-07 00:00:00,19,,Estudiante
1425,118,3,2023-02-14 00:00:00,19,,Administración
1426,118,4,2023-02-22 00:00:00,19,,Administración
1427,118,5,2023-03-06 00:00:00,19,Adjudicación a destino Erasmus,Administración
1428,118,6,2023-03-23 00:00:00,19,Adjudicación a destino Erasmus,Administración
1429,118,7,2023-04-07 00:00:00,19,,Estudiante
1430,118,8,2023-04-23 00:00:00,19,,Estudiante
1431,118,15,2023-05-23 00:00:00,19,,Estudiante
1432,118,16,2023-06-13 00:00:00,19,,Administración
1433,118,13,2023-06-24 00:00:00,19,Alegación sobre adjudicación,Estudiante
1434,118,14,2023-07-04 00:00:00,19,Alegación sobre adjudicación,Administración
1435,118,17,2023-08-02 00:00:00,19,,Estudiante
1436,118,18,2023-08-25 00:00:00,19,,Administración
1437,119,1,2023-02-03 00:00:00,121,,Estudiante
1438,119,2,2023-02-08 00:00:00,121,,Estudiante
1439,119,3,2023-02-14 00:00:00,121,,Administración
1440,119,4,2023-03-01 00:00:00,121,,Administración
1441,119,5,2023-03-08 00:00:00,121,Adjudicación a destino Erasmus,Administración
1442,119,6,2023-03-26 00:00:00,121,Adjudicación a destino Erasmus,Administración
1443,119,7,2023-04-11 00:00:00,121,,Estudiante
1444,119,8,2023-04-30 00:00:00,121,,Estudiante
1445,119,15,2023-05-20 00:00:00,121,,Estudiante
1446,119,16,2023-06-18 00:00:00,121,,Administración
1447,119,13,2023-06-30 00:00:00,121,Alegación sobre adjudicación,Estudiante
1448,119,14,2023-07-10 00:00:00,121,Alegación sobre adjudicación,Administración
1449,119,17,2023-08-02 00:00:00,121,,Estudiante
1450,119,18,2023-08-25 00:00:00,121,,Administración
1451,120,1,2023-01-28 00:00:00,274,,Estudiante
1452,120,2,2023-02-04 00:00:00,274,,Estudiante
1453,120,3,2023-02-10 00:00:00,274,,Administración
1454,120,4,2023-02-20 00:00:00,274,,Administración
1455,120,5,2023-03-03 00:00:00,274,Adjudicación a destino Erasmus,Administración
1456,120,6,2023-03-18 00:00:00,274,Adjudicación a destino Erasmus,Administración
1457,120,7,2023-03-31 00:00:00,274,,Estudiante
1458,120,8,2023-04-17 00:00:00,274,,Estudiante
1459,120,15,2023-05-14 00:00:00,274,,Estudiante
1460,120,16,2023-06-12 00:00:00,274,,Administración
1461,120,17,2023-07-12 00:00:00,274,,Estudiante
1462,120,18,2023-08-09 00:00:00,274,,Administración
1463,121,1,2023-01-17 00:00:00,142,,Estudiante
1464,121,2,2023-01-21 00:00:00,142,,Estudiante
1465,121,3,2023-01-24 00:00:00,142,,Administración
1466,121,4,2023-01-31 00:00:00,142,,Administración
1467,121,5,2023-02-07 00:00:00,142,Adjudicación a destino Erasmus,Administración
1468,121,11,2023-02-24 00:00:00,142,,Administración
1469,121,12,2023-03-16 00:00:00,142,Adjudicación a destino Erasmus,Administración
1470,121,6,2023-03-27 00:00:00,142,Adjudicación a destino Erasmus,Administración
1471,121,7,2023-04-11 00:00:00,142,,Estudiante
1472,121,8,2023-04-30 00:00:00,142,,Estudiante
1473,121,17,2023-05-26 00:00:00,142,,Estudiante
1474,121,18,2023-06-17 00:00:00,142,,Administración
1475,122,1,2023-01-17 00:00:00,223,,Estudiante
1476,122,2,2023-01-22 00:00:00,223,,Estudiante
1477,122,3,2023-01-27 00:00:00,223,,Administración
1478,122,4,2023-02-03 00:00:00,223,,Administración
1479,122,5,2023-02-11 00:00:00,223,Adjudicación a destino Erasmus,Administración
1480,122,6,2023-02-23 00:00:00,223,Adjudicación a destino Erasmus,Administración
1481,122,13,2023-03-14 00:00:00,223,Alegación sobre adjudicación,Estudiante
1482,122,14,2023-03-25 00:00:00,223,Alegación sobre adjudicación,Administración
1483,122,7,2023-04-12 00:00:00,223,,Estudiante
1484,122,8,2023-04-22 00:00:00,223,,Estudiante
1485,122,17,2023-05-18 00:00:00,223,,Estudiante
1486,122,18,2023-06-14 00:00:00,223,,Administración
1487,123,1,2023-02-01 00:00:00,52,,Estudiante
1488,123,2,2023-02-04 00:00:00,52,,Estudiante
1489,123,3,2023-02-10 00:00:00,52,,Administración
1490,123,4,2023-02-20 00:00:00,52,,Administración
1491,123,5,2023-03-01 00:00:00,52,Adjudicación a destino Erasmus,Administración
1492,123,6,2023-03-19 00:00:00,52,Adjudicación a destino Erasmus,Administración
1493,123,7,2023-04-06 00:00:00,52,,Estudiante
1494,123,8,2023-04-22 00:00:00,52,,Estudiante
1495,123,15,2023-05-19 00:00:00,52,,Estudiante
1496,123,16,2023-06-18 00:00:00,52,,Administración
1497,123,9,2023-07-03 00:00:00,52,Renuncia voluntaria,Estudiante
1498,123,10,2023-07-21 00:00:00,52,Renuncia voluntaria,Estudiante
1499,124,1,2023-01-26 00:00:00,213,,Estudiante
1500,124,2,2023-02-01 00:00:00,213,,Estudiante
1501,124,3,2023-02-05 00:00:00,213,,Administración
1502,124,13,2023-02-15 00:00:00,213,Alegación sobre adjudicación,Estudiante
1503,124,14,2023-02-28 00:00:00,213,Alegación sobre adjudicación,Administración
1504,124,4,2023-03-07 00:00:00,213,,Administración
1505,124,5,2023-03-14 00:00:00,213,Adjudicación a destino Erasmus,Administración
1506,124,6,2023-03-30 00:00:00,213,Adjudicación a destino Erasmus,Administración
1507,124,7,2023-04-13 00:00:00,213,,Estudiante
1508,124,8,2023-04-28 00:00:00,213,,Estudiante
1509,124,15,2023-05-24 00:00:00,213,,Estudiante
1510,124,16,2023-06-23 00:00:00,213,,Administración
1511,124,17,2023-07-18 00:00:00,213,,Estudiante
1512,124,18,2023-08-11 00:00:00,213,,Administración
1513,125,1,2023-01-18 00:00:00,26,,Estudiante
1514,125,2,2023-01-23 00:00:00,26,,Estudiante
1515,125,3,2023-01-30 00:00:00,26,,Administración
1516,125,4,2023-02-08 00:00:00,26,,Administración
1517,125,5,2023-02-19 00:00:00,26,Adjudicación a destino Erasmus,Administración
1518,125,6,2023-03-07 00:00:00,26,Adjudicación a destino Erasmus,Administración
1519,125,13,2023-03-19 00:00:00,26,Alegación sobre adjudicación,Estudiante
1520,125,14,2023-04-05 00:00:00,26,Alegación sobre adjudicación,Administración
1521,125,15,2023-05-04 00:00:00,26,,Estudiante
1522,125,16,2023-05-25 00:00:00,26,,Administración
1523,125,7,2023-06-08 00:00:00,26,,Estudiante
1524,125,8,2023-06-27 00:00:00,26,,Estudiante
1525,125,17,2023-07-18 00:00:00,26,,Estudiante
1526,125,18,2023-08-17 00:00:00,26,,Administración
1527,126,1,2023-01-15 00:00:00,188,,Estudiante
1528,126,2,2023-01-19 00:00:00,188,,Estudiante
1529,126,3,2023-01-25 00:00:00,188,,Administración
1530,126,4,2023-02-08 00:00:00,188,,Administración
1531,126,5,2023-02-20 00:00:00,188,Adjudicación a destino Erasmus,Administración
1532,126,6,2023-03-05 00:00:00,188,Adjudicación a destino Erasmus,Administración
1533,126,7,2023-03-19 00:00:00,188,,Estudiante
1534,126,8,2023-03-30 00:00:00,188,,Estudiante
1535,126,15,2023-04-22 00:00:00,188,,Estudiante
1536,126,16,2023-05-13 00:00:00,188,,Administración
1537,126,9,2023-05-30 00:00:00,188,Renuncia voluntaria,Estudiante
1538,126,10,2023-06-14 00:00:00,188,Renuncia voluntaria,Estudiante
1539,127,1,2023-01-21 00:00:00,96,,Estudiante
1540,127,2,2023-01-27 00:00:00,96,,Estudiante
1541,127,3,2023-01-31 00:00:00,96,,Administración
1542,127,4,2023-02-13 00:00:00,96,,Administración
1543,127,5,2023-02-20 00:00:00,96,Adjudicación a destino Erasmus,Administración
1544,127,6,2023-03-02 00:00:00,96,Adjudicación a destino Erasmus,Administración
1545,127,7,2023-03-17 00:00:00,96,,Estudiante
1546,127,8,2023-04-04 00:00:00,96,,Estudiante
1547,127,17,2023-05-01 00:00:00,96,,Estudiante
1548,127,18,2023-05-28 00:00:00,96,,Administración
1549,128,1,2023-02-04 00:00:00,71,,Estudiante
1550,128,2,2023-02-08 00:00:00,71,,Estudiante
1551,128,3,2023-02-14 00:00:00,71,,Administración
1552,128,4,2023-02-23 00:00:00,71,,Administración
1553,128,5,2023-03-06 00:00:00,71,Adjudicación a destino Erasmus,Administración
1554,128,6,2023-03-23 00:00:00,71,Adjudicación a destino Erasmus,Administración
1555,128,7,2023-04-03 00:00:00,71,,Estudiante
1556,128,8,2023-04-19 00:00:00,71,,Estudiante
1557,128,15,2023-05-12 00:00:00,71,,Estudiante
1558,128,16,2023-06-07 00:00:00,71,,Administración
1559,128,9,2023-06-17 00:00:00,71,Renuncia voluntaria,Estudiante
1560,128,10,2023-06-28 00:00:00,71,Renuncia voluntaria,Estudiante
1561,129,1,2023-01-31 00:00:00,155,,Estudiante
1562,129,2,2023-02-06 00:00:00,155,,Estudiante
1563,129,3,2023-02-11 00:00:00,155,,Administración
1564,129,4,2023-02-21 00:00:00,155,,Administración
1565,129,5,2023-03-01 00:00:00,155,Adjudicación a destino Erasmus,Administración
1566,129,6,2023-03-12 00:00:00,155,Adjudicación a destino Erasmus,Administración
1567,129,7,2023-04-01 00:00:00,155,,Estudiante
1568,129,9,2023-04-13 00:00:00,155,Renuncia voluntaria,Estudiante
1569,129,10,2023-04-28 00:00:00,155,Renuncia voluntaria,Estudiante
1570,130,1,2023-01-28 00:00:00,47,,Estudiante
1571,130,2,2023-02-03 00:00:00,47,,Estudiante
1572,130,3,2023-02-06 00:00:00,47,,Administración
1573,130,13,2023-02-26 00:00:00,47,Alegación sobre adjudicación,Estudiante
1574,130,14,2023-03-15 00:00:00,47,Alegación sobre adjudicación,Administración
1575,130,4,2023-03-27 00:00:00,47,,Administración
1576,130,5,2023-04-04 00:00:00,47,Adjudicación a destino Erasmus,Administración
1577,130,6,2023-04-15 00:00:00,47,Adjudicación a destino Erasmus,Administración
1578,130,7,2023-05-05 00:00:00,47,,Estudiante
1579,130,8,2023-05-24 00:00:00,47,,Estudiante
1580,130,17,2023-06-20 00:00:00,47,,Estudiante
1581,130,18,2023-07-17 00:00:00,47,,Administración
1582,131,1,2023-01-18 00:00:00,67,,Estudiante
1583,131,2,2023-01-22 00:00:00,67,,Estudiante
1584,132,1,2023-01-18 00:00:00,292,,Estudiante
1585,132,2,2023-01-24 00:00:00,292,,Estudiante
1586,132,3,2023-01-30 00:00:00,292,,Administración
1587,132,13,2023-02-16 00:00:00,292,Alegación sobre adjudicación,Estudiante
1588,132,14,2023-02-26 00:00:00,292,Alegación sobre adjudicación,Administración
1589,132,4,2023-03-08 00:00:00,292,,Administración
1590,132,5,2023-03-19 00:00:00,292,Adjudicación a destino Erasmus,Administración
1591,132,6,2023-03-30 00:00:00,292,Adjudicación a destino Erasmus,Administración
1592,132,7,2023-04-11 00:00:00,292,,Estudiante
1593,132,8,2023-04-26 00:00:00,292,,Estudiante
1594,132,15,2023-05-21 00:00:00,292,,Estudiante
1595,132,16,2023-06-11 00:00:00,292,,Administración
1596,132,17,2023-07-05 00:00:00,292,,Estudiante
1597,132,18,2023-07-29 00:00:00,292,,Administración
1598,133,1,2023-01-22 00:00:00,111,,Estudiante
1599,133,2,2023-01-28 00:00:00,111,,Estudiante
1600,133,3,2023-02-04 00:00:00,111,,Administración
1601,133,4,2023-02-17 00:00:00,111,,Administración
1602,133,5,2023-03-04 00:00:00,111,Adjudicación a destino Erasmus,Administración
1603,133,6,2023-03-17 00:00:00,111,Adjudicación a destino Erasmus,Administración
1604,133,7,2023-04-05 00:00:00,111,,Estudiante
1605,133,9,2023-04-25 00:00:00,111,Renuncia voluntaria,Estudiante
1606,133,10,2023-05-05 00:00:00,111,Renuncia voluntaria,Estudiante
1607,134,1,2023-01-29 00:00:00,248,,Estudiante
1608,134,2,2023-02-05 00:00:00,248,,Estudiante
1609,134,3,2023-02-09 00:00:00,248,,Administración
1610,134,4,2023-02-17 00:00:00,248,,Administración
1611,134,5,2023-02-28 00:00:00,248,Adjudicación a destino Erasmus,Administración
