DestinoID,NombreDestino,Ronda,PlazasTotales,PlazasDisponibles,NumTitulares,NumSuplentes,NumRenuncias,TotalCandidatos,TasaOcupacion,TasaRenuncia,Competitividad
338,Université de l'Île de Turks and Caicos Islands,2ª Adjudicación,3,3,2,0,0,2,66.67,0.0,Baja
338,Université de l'Île de Turks and Caicos Islands,3ª Adjudicación,3,3,0,0,0,0,0.0,0.0,Baja
338,Université de l'Île de Turks and Caicos Islands,Adjudicación Final,3,3,3,0,0,3,100.0,0.0,Baja
339,Uniwersytet Medyczny w Płock,1ª Adjudicación,5,5,5,0,0,5,100.0,0.0,Baja
339,Uniwersytet Medyczny w Płock,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
339,Uniwersytet Medyczny w Płock,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
339,Uniwersytet Medyczny w Płock,Adjudicación Final,5,5,2,0,0,2,40.0,0.0,Baja
340,Universität für Musik und darstellende Kunst Stuttgart,1ª Adjudicación,1,1,1,8,0,9,100.0,0.0,Alta
340,Universität für Musik und darstellende Kunst Stuttgart,2ª Adjudicación,1,1,1,7,0,8,100.0,0.0,Alta
340,Universität für Musik und darstellende Kunst Stuttgart,3ª Adjudicación,1,1,1,6,0,7,100.0,0.0,Alta
340,Universität für Musik und darstellende Kunst Stuttgart,Adjudicación Final,1,1,1,7,0,8,100.0,0.0,Alta
341,Università degli Studi di Trieste,1ª Adjudicación,4,4,4,4,1,8,100.0,25.0,Media
341,Università degli Studi di Trieste,2ª Adjudicación,4,4,5,1,1,6,125.0,20.0,Media
341,Università degli Studi di Trieste,3ª Adjudicación,4,4,5,0,0,5,125.0,0.0,Media
341,Università degli Studi di Trieste,Adjudicación Final,4,4,4,2,0,6,100.0,0.0,Media
342,Université de l'Île de Cayman Islands,1ª Adjudicación,4,4,3,0,0,3,75.0,0.0,Baja
342,Université de l'Île de Cayman Islands,2ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
342,Université de l'Île de Cayman Islands,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
342,Université de l'Île de Cayman Islands,Adjudicación Final,4,4,3,0,0,3,75.0,0.0,Baja
343,Uniwersytet Medyczny w Ostrołęka,1ª Adjudicación,5,5,3,0,0,3,60.0,0.0,Baja
343,Uniwersytet Medyczny w Ostrołęka,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
343,Uniwersytet Medyczny w Ostrołęka,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
343,Uniwersytet Medyczny w Ostrołęka,Adjudicación Final,5,5,3,0,0,3,60.0,0.0,Baja
344,Universität für Musik und darstellende Kunst Frankfurt,1ª Adjudicación,3,3,3,4,1,7,100.0,33.33,Alta
344,Universität für Musik und darstellende Kunst Frankfurt,2ª Adjudicación,3,3,4,2,1,6,133.33,25.0,Media
344,Universität für Musik und darstellende Kunst Frankfurt,3ª Adjudicación,3,3,4,0,1,4,133.33,25.0,Media
344,Universität für Musik und darstellende Kunst Frankfurt,Adjudicación Final,3,3,4,3,0,7,133.33,0.0,Alta
345,Università degli Studi di Bari Aldo Moro,1ª Adjudicación,2,2,2,0,0,2,100.0,0.0,Baja
345,Università degli Studi di Bari Aldo Moro,2ª Adjudicación,2,2,0,0,0,0,0.0,0.0,Baja
345,Università degli Studi di Bari Aldo Moro,3ª Adjudicación,2,2,0,0,0,0,0.0,0.0,Baja
345,Università degli Studi di Bari Aldo Moro,Adjudicación Final,2,2,2,0,0,2,100.0,0.0,Baja
346,Université de l'Île de Bermuda,1ª Adjudicación,5,5,5,0,0,5,100.0,0.0,Baja
346,Université de l'Île de Bermuda,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
346,Université de l'Île de Bermuda,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
346,Université de l'Île de Bermuda,Adjudicación Final,5,5,5,0,0,5,100.0,0.0,Baja
347,Uniwersytet Medyczny w Nowy Sącz,1ª Adjudicación,5,5,5,1,1,6,100.0,20.0,Media
347,Uniwersytet Medyczny w Nowy Sącz,2ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
347,Uniwersytet Medyczny w Nowy Sącz,3ª Adjudicación,5,5,1,0,0,1,20.0,0.0,Baja
347,Uniwersytet Medyczny w Nowy Sącz,Adjudicación Final,5,5,5,1,0,6,100.0,0.0,Media
348,Universität für Musik und darstellende Kunst Mannheim,1ª Adjudicación,2,2,2,5,0,7,100.0,0.0,Alta
348,Universität für Musik und darstellende Kunst Mannheim,2ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
348,Universität für Musik und darstellende Kunst Mannheim,3ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
348,Universität für Musik und darstellende Kunst Mannheim,Adjudicación Final,2,2,2,4,0,6,100.0,0.0,Alta
349,Università degli Studi di Catanzaro,1ª Adjudicación,5,5,5,4,0,9,100.0,0.0,Media
349,Università degli Studi di Catanzaro,2ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
349,Università degli Studi di Catanzaro,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
349,Università degli Studi di Catanzaro,Adjudicación Final,5,5,5,4,0,9,100.0,0.0,Media
350,Université de l'Île de Montserrat,1ª Adjudicación,1,1,1,4,0,5,100.0,0.0,Alta
350,Université de l'Île de Montserrat,2ª Adjudicación,1,1,1,3,0,4,100.0,0.0,Alta
350,Université de l'Île de Montserrat,3ª Adjudicación,1,1,1,2,0,3,100.0,0.0,Alta
350,Université de l'Île de Montserrat,Adjudicación Final,1,1,1,3,0,4,100.0,0.0,Alta
351,Uniwersytet Medyczny w Biała Podlaska,1ª Adjudicación,5,5,2,0,0,2,40.0,0.0,Baja
351,Uniwersytet Medyczny w Biała Podlaska,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
351,Uniwersytet Medyczny w Biała Podlaska,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
351,Uniwersytet Medyczny w Biała Podlaska,Adjudicación Final,5,5,2,0,0,2,40.0,0.0,Baja
352,Universität für Musik und darstellende Kunst Leipzig,1ª Adjudicación,4,4,4,2,1,6,100.0,25.0,Media
352,Universität für Musik und darstellende Kunst Leipzig,2ª Adjudicación,4,4,5,0,0,5,125.0,0.0,Media
352,Universität für Musik und darstellende Kunst Leipzig,3ª Adjudicación,4,4,1,0,0,1,25.0,0.0,Baja
352,Universität für Musik und darstellende Kunst Leipzig,Adjudicación Final,4,4,4,2,0,6,100.0,0.0,Media
353,Università degli Studi di Sassari,1ª Adjudicación,4,4,4,5,0,9,100.0,0.0,Alta
353,Università degli Studi di Sassari,2ª Adjudicación,4,4,4,1,0,5,100.0,0.0,Media
353,Università degli Studi di Sassari,3ª Adjudicación,4,4,1,0,1,1,25.0,100.0,Baja
353,Università degli Studi di Sassari,Adjudicación Final,4,5,5,3,0,8,125.0,0.0,Media
354,Université de l'Île de Gibraltar,1ª Adjudicación,4,4,4,5,0,9,100.0,0.0,Alta
354,Université de l'Île de Gibraltar,2ª Adjudicación,4,4,4,1,0,5,100.0,0.0,Media
354,Université de l'Île de Gibraltar,3ª Adjudicación,4,4,1,0,0,1,25.0,0.0,Baja
354,Université de l'Île de Gibraltar,Adjudicación Final,4,4,4,5,0,9,100.0,0.0,Alta
355,Uniwersytet Medyczny w Zgierz,1ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
355,Uniwersytet Medyczny w Zgierz,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
355,Uniwersytet Medyczny w Zgierz,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
355,Uniwersytet Medyczny w Zgierz,Adjudicación Final,5,5,4,0,0,4,80.0,0.0,Baja
356,Universität für Musik und darstellende Kunst Dresden,1ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
356,Universität für Musik und darstellende Kunst Dresden,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
356,Universität für Musik und darstellende Kunst Dresden,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
356,Universität für Musik und darstellende Kunst Dresden,Adjudicación Final,5,5,3,0,0,3,60.0,0.0,Baja
357,Università degli Studi di Camerino,1ª Adjudicación,3,3,3,1,0,4,100.0,0.0,Media
357,Università degli Studi di Camerino,2ª Adjudicación,3,3,1,0,0,1,33.33,0.0,Baja
357,Università degli Studi di Camerino,3ª Adjudicación,3,3,0,0,0,0,0.0,0.0,Baja
357,Università degli Studi di Camerino,Adjudicación Final,3,3,2,0,0,2,66.67,0.0,Baja
358,Université de l'Île de Guernsey,1ª Adjudicación,1,1,1,3,1,4,100.0,100.0,Alta
358,Université de l'Île de Guernsey,2ª Adjudicación,1,1,2,4,0,6,200.0,0.0,Alta
358,Université de l'Île de Guernsey,3ª Adjudicación,1,1,1,3,0,4,100.0,0.0,Alta
358,Université de l'Île de Guernsey,Adjudicación Final,1,1,1,2,0,3,100.0,0.0,Alta
359,Uniwersytet Medyczny w Jelenia Góra,1ª Adjudicación,5,5,5,3,0,8,100.0,0.0,Media
359,Uniwersytet Medyczny w Jelenia Góra,2ª Adjudicación,5,5,3,0,1,3,60.0,33.33,Baja
359,Uniwersytet Medyczny w Jelenia Góra,3ª Adjudicación,5,6,1,0,0,1,20.0,0.0,Baja
359,Uniwersytet Medyczny w Jelenia Góra,Adjudicación Final,5,5,5,1,0,6,100.0,0.0,Media
360,Universität für Musik und darstellende Kunst München,1ª Adjudicación,4,4,4,3,1,7,100.0,25.0,Media
360,Universität für Musik und darstellende Kunst München,2ª Adjudicación,4,4,5,1,0,6,125.0,0.0,Media
360,Universität für Musik und darstellende Kunst München,3ª Adjudicación,4,4,2,0,0,2,50.0,0.0,Baja
360,Universität für Musik und darstellende Kunst München,Adjudicación Final,4,4,4,3,0,7,100.0,0.0,Media
361,Università degli Studi di Lecce,1ª Adjudicación,1,1,1,5,0,6,100.0,0.0,Alta
361,Università degli Studi di Lecce,2ª Adjudicación,1,1,1,4,0,5,100.0,0.0,Alta
361,Università degli Studi di Lecce,3ª Adjudicación,1,1,1,3,0,4,100.0,0.0,Alta
361,Università degli Studi di Lecce,Adjudicación Final,1,1,1,5,0,6,100.0,0.0,Alta
362,Université de l'Île de Jersey,1ª Adjudicación,1,1,1,3,0,4,100.0,0.0,Alta
362,Université de l'Île de Jersey,2ª Adjudicación,1,1,1,2,0,3,100.0,0.0,Alta
362,Université de l'Île de Jersey,3ª Adjudicación,1,1,1,0,1,1,100.0,100.0,Baja
362,Université de l'Île de Jersey,Adjudicación Final,1,1,2,1,0,3,200.0,0.0,Alta
363,Uniwersytet Medyczny w Bielsko-Biała,1ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
363,Uniwersytet Medyczny w Bielsko-Biała,2ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
363,Uniwersytet Medyczny w Bielsko-Biała,3ª Adjudicación,2,2,1,0,0,1,50.0,0.0,Baja
363,Uniwersytet Medyczny w Bielsko-Biała,Adjudicación Final,2,2,2,2,0,4,100.0,0.0,Media
364,Universität für Musik und darstellende Kunst Berlin,1ª Adjudicación,3,3,3,6,0,9,100.0,0.0,Alta
364,Universität für Musik und darstellende Kunst Berlin,2ª Adjudicación,3,3,3,3,0,6,100.0,0.0,Media
364,Universität für Musik und darstellende Kunst Berlin,3ª Adjudicación,3,3,3,0,0,3,100.0,0.0,Baja
364,Universität für Musik und darstellende Kunst Berlin,Adjudicación Final,3,3,3,6,0,9,100.0,0.0,Alta
365,Università degli Studi di Parma,1ª Adjudicación,4,4,4,4,0,8,100.0,0.0,Media
365,Università degli Studi di Parma,2ª Adjudicación,4,4,4,0,0,4,100.0,0.0,Baja
365,Università degli Studi di Parma,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
365,Università degli Studi di Parma,Adjudicación Final,4,4,4,4,0,8,100.0,0.0,Media
366,Université de l'Île de Isle of Man,1ª Adjudicación,1,1,1,7,0,8,100.0,0.0,Alta
366,Université de l'Île de Isle of Man,2ª Adjudicación,1,1,1,6,0,7,100.0,0.0,Alta
366,Université de l'Île de Isle of Man,3ª Adjudicación,1,1,1,5,0,6,100.0,0.0,Alta
366,Université de l'Île de Isle of Man,Adjudicación Final,1,1,1,5,0,6,100.0,0.0,Alta
367,Uniwersytet Medyczny w Legionowo,1ª Adjudicación,3,3,3,5,0,8,100.0,0.0,Alta
367,Uniwersytet Medyczny w Legionowo,2ª Adjudicación,3,3,3,1,1,4,100.0,33.33,Media
367,Uniwersytet Medyczny w Legionowo,3ª Adjudicación,3,3,4,0,1,4,133.33,25.0,Media
367,Uniwersytet Medyczny w Legionowo,Adjudicación Final,3,4,4,3,0,7,133.33,0.0,Alta
368,Universität für Musik und darstellende Kunst Hannover,1ª Adjudicación,1,1,1,1,1,2,100.0,100.0,Media
368,Universität für Musik und darstellende Kunst Hannover,2ª Adjudicación,1,1,2,1,1,3,200.0,50.0,Alta
368,Universität für Musik und darstellende Kunst Hannover,3ª Adjudicación,1,1,2,1,0,3,200.0,0.0,Alta
368,Universität für Musik und darstellende Kunst Hannover,Adjudicación Final,1,1,1,1,0,2,100.0,0.0,Media
369,Università degli Studi di Ferrara,1ª Adjudicación,1,1,1,7,0,8,100.0,0.0,Alta
369,Università degli Studi di Ferrara,2ª Adjudicación,1,1,1,6,0,7,100.0,0.0,Alta
369,Università degli Studi di Ferrara,3ª Adjudicación,1,1,1,5,0,6,100.0,0.0,Alta
369,Università degli Studi di Ferrara,Adjudicación Final,1,1,1,4,0,5,100.0,0.0,Alta
370,Université de l'Île de Faroe Islands,1ª Adjudicación,3,3,3,2,1,5,100.0,33.33,Media
370,Université de l'Île de Faroe Islands,2ª Adjudicación,3,3,4,0,1,4,133.33,25.0,Media
370,Université de l'Île de Faroe Islands,3ª Adjudicación,3,3,3,0,1,3,100.0,33.33,Baja
370,Université de l'Île de Faroe Islands,Adjudicación Final,3,4,4,1,0,5,133.33,0.0,Media
371,Uniwersytet Medyczny w Otwock,1ª Adjudicación,5,5,3,0,0,3,60.0,0.0,Baja
371,Uniwersytet Medyczny w Otwock,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
371,Uniwersytet Medyczny w Otwock,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
371,Uniwersytet Medyczny w Otwock,Adjudicación Final,5,5,3,0,0,3,60.0,0.0,Baja
372,Universität für Musik und darstellende Kunst Hamburg,1ª Adjudicación,3,3,3,4,1,7,100.0,33.33,Alta
372,Universität für Musik und darstellende Kunst Hamburg,2ª Adjudicación,3,3,4,2,1,6,133.33,25.0,Media
372,Universität für Musik und darstellende Kunst Hamburg,3ª Adjudicación,3,3,4,2,0,6,133.33,0.0,Media
372,Universität für Musik und darstellende Kunst Hamburg,Adjudicación Final,3,3,3,3,0,6,100.0,0.0,Media
